Feature 1	tx_price	beds	baths	sqft	year_built	lot_size	property_type	exterior_walls	roof	basement	restaurants	groceries	nightlife	cafes	shopping	arts_entertainment	beauty_spas	active_life	median_age	married	college_grad	property_tax	insurance	median_school	num_schools	tx_year	two_and_two	during_recession	property_age	school_score
1536.0	690000.0	4.0	4.0	4512.0	1994.0	10357.0	Single-Family	Metal	Composition Shingle	1.0	21.0	4.0	1.0	5.0	15.0	1.0	18.0	10.0	37.0	97.0	79.0	974.0	297.0	8.0	3.0	2002.0	0.0	0.0	8.0	24.0
1537.0	507500.0	4.0	4.0	4515.0	1995.0	20037.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	45.0	84.0	81.0	901.0	275.0	9.0	3.0	1998.0	0.0	0.0	3.0	27.0
1538.0	397995.0	4.0	4.0	4613.0	2002.0	11325.0	Single-Family	Siding (Alum/Vinyl)		1.0	4.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	29.0	88.0	73.0	519.0	147.0	8.0	1.0	2002.0	0.0	0.0	0.0	8.0
1539.0	575000.0	4.0	4.0	4630.0	1981.0	25264.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	15.0	1.0	1.0	1.0	24.0	1.0	9.0	4.0	45.0	89.0	61.0	672.0	204.0	7.0	1.0	2002.0	0.0	0.0	21.0	7.0
1540.0	395000.0	4.0	4.0	4674.0	2015.0	9100.0	Single-Family	Stucco	Composition Shingle	1.0	13.0	3.0	2.0	5.0	19.0	1.0	22.0	12.0	36.0	47.0	83.0	1188.0	362.0	9.0	3.0	2014.0	0.0	0.0	-1.0	27.0
1541.0	443105.0	4.0	4.0	4722.0	2001.0	9147.0	Single-Family		Composition Shingle	1.0	1.0	0.0	0.0	0.0	9.0	3.0	4.0	2.0	41.0	86.0	79.0	654.0	168.0	9.0	3.0	2001.0	0.0	0.0	0.0	27.0
1542.0	600000.0	4.0	4.0	4729.0	2004.0	5135.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	31.0	1.0	4.0	5.0	33.0	0.0	10.0	3.0	36.0	61.0	64.0	557.0	169.0	7.0	3.0	2013.0	0.0	1.0	9.0	21.0
1543.0	420000.0	4.0	4.0	4729.0	2005.0	8555.0	Single-Family	Combination	Composition Shingle	1.0	20.0	2.0	1.0	1.0	18.0	0.0	12.0	5.0	33.0	73.0	45.0	466.0	132.0	8.5	2.0	2008.0	0.0	0.0	3.0	17.0
1544.0	461155.0	4.0	4.0	4781.0	2009.0	12632.0	Single-Family	Siding (Alum/Vinyl)		1.0	9.0	1.0	0.0	0.0	6.0	2.0	4.0	3.0	32.0	94.0	62.0	483.0	137.0	8.0	1.0	2009.0	0.0	0.0	0.0	8.0
1545.0	690000.0	4.0	4.0	4815.0	2010.0	10890.0	Single-Family	Combination	Composition Shingle	1.0	6.0	1.0	1.0	1.0	3.0	2.0	5.0	3.0	40.0	88.0	65.0	555.0	157.0	7.5	2.0	2013.0	0.0	1.0	3.0	15.0
1546.0	525000.0	4.0	4.0	4868.0	1989.0	13939.0	Single-Family	Siding (Alum/Vinyl)	Wood Shake/ Shingles	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	47.0	89.0	66.0	682.0	208.0	7.0	3.0	2001.0	0.0	0.0	12.0	21.0
1547.0	713250.0	4.0	4.0	4910.0	2005.0	8276.0	Single-Family		Composition Shingle	1.0	7.0	1.0	1.0	1.0	10.0	0.0	7.0	7.0	34.0	93.0	72.0	654.0	168.0	8.5	2.0	2005.0	0.0	0.0	0.0	17.0
1548.0	470000.0	4.0	4.0	4975.0	2003.0	8193.0	Single-Family	Combination	Composition Shingle	1.0	18.0	3.0	1.0	3.0	18.0	0.0	14.0	9.0	33.0	90.0	39.0	483.0	137.0	6.0	3.0	2004.0	0.0	0.0	1.0	18.0
1549.0	710000.0	4.0	4.0	5117.0	1999.0	11761.0	Single-Family		Composition	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	45.0	92.0	84.0	737.0	190.0	6.0	3.0	2008.0	0.0	0.0	9.0	18.0
1550.0	757000.0	4.0	4.0	5141.0	2004.0	8712.0	Single-Family		Composition Shingle	1.0	7.0	2.0	1.0	1.0	5.0	0.0	3.0	7.0	36.0	90.0	71.0	751.0	193.0	6.0	3.0	2012.0	0.0	1.0	8.0	18.0
1551.0	540000.0	4.0	4.0	5172.0	2000.0	9571.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	3.0	40.0	99.0	77.0	643.0	196.0	8.0	3.0	2000.0	0.0	0.0	0.0	24.0
1552.0	479220.0	4.0	4.0	5241.0	1996.0	31798.0	Single-Family	Stucco	Composition Shingle	1.0	9.0	1.0	1.0	1.0	12.0	1.0	3.0	6.0	49.0	82.0	68.0	892.0	272.0	8.0	2.0	1996.0	0.0	0.0	0.0	16.0
1553.0	702325.0	4.0	4.0	5243.0	2005.0	19602.0	Single-Family		Composition Shingle	1.0	11.0	1.0	3.0	1.0	14.0	4.0	7.0	8.0	33.0	100.0	83.0	679.0	174.0	8.0	3.0	2005.0	0.0	0.0	0.0	24.0
1554.0	570000.0	4.0	4.0	5471.0	2010.0	95396.0	Single-Family	Combination	Composition Shingle	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	43.0	86.0	65.0	660.0	187.0	8.0	3.0	2010.0	0.0	1.0	0.0	24.0
1555.0	290000.0	4.0	4.0	5740.0	1990.0	18730.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	54.0	3.0	6.0	4.0	33.0	3.0	33.0	10.0	36.0	90.0	50.0	655.0	199.0	7.0	3.0	1994.0	0.0	0.0	4.0	21.0
1556.0	300000.0	4.0	4.0	5800.0	2002.0	22215.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	47.0	81.0	79.0	1799.0	548.0	6.0	3.0	2000.0	0.0	0.0	-2.0	18.0
1557.0	575000.0	4.0	4.0	5920.0	1998.0	27442.0	Single-Family	Metal	Composition Shingle	1.0	5.0	1.0	2.0	2.0	5.0	0.0	15.0	12.0	44.0	76.0	78.0	1015.0	309.0	7.0	3.0	1998.0	0.0	0.0	0.0	21.0
1558.0	561875.0	4.0	4.0	5924.0	2002.0	30056.0	Single-Family	Combination	Asphalt	1.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	3.0	33.0	100.0	73.0	612.0	173.0	8.0	3.0	2002.0	0.0	0.0	0.0	24.0
1559.0	555000.0	4.0	4.0	5941.0	2004.0	10890.0	Single-Family		Composition Shingle	1.0	16.0	1.0	2.0	4.0	14.0	1.0	14.0	9.0	32.0	90.0	77.0	776.0	200.0	7.0	3.0	2009.0	0.0	0.0	5.0	21.0
1560.0	730000.0	4.0	4.0	6022.0	2003.0	9583.0	Single-Family		Composition Shingle	1.0	16.0	1.0	2.0	4.0	14.0	0.0	14.0	8.0	34.0	86.0	71.0	804.0	207.0	7.0	3.0	2003.0	0.0	0.0	0.0	21.0
1561.0	728585.0	4.0	4.0	6050.0	2004.0	110206.0	Single-Family	Combination	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	36.0	81.0	49.0	731.0	207.0	7.0	3.0	2004.0	0.0	0.0	0.0	21.0
1562.0	640000.0	4.0	4.0	6078.0	2013.0	10454.0	Single-Family	Siding (Alum/Vinyl)		1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	33.0	55.0	47.0	638.0	181.0	5.0	2.0	2013.0	0.0	1.0	0.0	10.0
1563.0	750000.0	4.0	4.0	7677.0	2004.0	62726.0	Single-Family		Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	36.0	81.0	49.0	713.0	202.0	7.0	3.0	2008.0	0.0	0.0	4.0	21.0
1564.0	630000.0	4.0	5.0	2720.0	1980.0	40510.0	Single-Family	Brick	Composition Shingle	1.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	4.0	47.0	89.0	66.0	540.0	164.0	7.0	3.0	2004.0	0.0	0.0	24.0	21.0
1565.0	423000.0	4.0	5.0	2875.0	2002.0	3049.0	Apartment / Condo / Townhouse		Asphalt	1.0	6.0	0.0	1.0	0.0	12.0	0.0	3.0	1.0	34.0	87.0	76.0	446.0	114.0	6.0	3.0	2010.0	0.0	1.0	8.0	18.0
1566.0	511275.0	4.0	5.0	3325.0	2007.0	11325.0	Single-Family	Combination	Asphalt	1.0	7.0	0.0	1.0	0.0	7.0	3.0	0.0	2.0	32.0	88.0	45.0	467.0	132.0	5.0	3.0	2007.0	0.0	0.0	0.0	15.0
1567.0	680000.0	4.0	5.0	3814.0	2005.0	15245.0	Single-Family	Brick	Composition Shingle	1.0	3.0	0.0	0.0	0.0	11.0	1.0	2.0	5.0	42.0	77.0	50.0	819.0	249.0	6.0	3.0	2015.0	0.0	0.0	10.0	18.0
1568.0	320890.0	4.0	5.0	4199.0	2001.0	6050.0	Single-Family	Combination	Composition Shingle	1.0	23.0	3.0	4.0	6.0	50.0	0.0	28.0	7.0	64.0	46.0	59.0	489.0	138.0	7.0	3.0	2001.0	0.0	0.0	0.0	21.0
1569.0	740000.0	4.0	5.0	4687.0	1964.0	50529.0	Single-Family		Composition Shingle	1.0	37.0	6.0	5.0	4.0	44.0	1.0	39.0	12.0	38.0	78.0	51.0	784.0	202.0	6.0	3.0	2015.0	0.0	0.0	51.0	18.0
1570.0	775000.0	4.0	5.0	6220.0	2006.0	435600.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42.0	84.0	38.0	678.0	192.0	8.0	3.0	2007.0	0.0	0.0	1.0	24.0
1571.0	256500.0	4.0	6.0	2696.0	1988.0	18295.0	Single-Family	Siding (Alum/Vinyl)		1.0	0.0	0.0	1.0	0.0	6.0	0.0	5.0	10.0	37.0	85.0	53.0	462.0	131.0	7.0	3.0	1995.0	0.0	0.0	7.0	21.0
1572.0	540000.0	4.0	6.0	4418.0	2007.0	11325.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	70.0	6.0	9.0	14.0	122.0	2.0	43.0	17.0	29.0	75.0	45.0	868.0	264.0	8.0	3.0	2005.0	0.0	0.0	-2.0	24.0
1573.0	674691.0	4.0	6.0	7000.0	2002.0	22215.0	Single-Family	Combination		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	33.0	100.0	73.0	749.0	212.0	8.0	3.0	2002.0	0.0	0.0	0.0	24.0
1574.0	200000.0	5.0	1.0	1008.0	1950.0	7444.0	Single-Family	Masonry	Composition Shingle	1.0	44.0	9.0	2.0	6.0	32.0	8.0	26.0	25.0	49.0	48.0	52.0	250.0	76.0	5.0	3.0	2016.0	0.0	0.0	66.0	15.0
1575.0	535000.0	5.0	1.0	1256.0	1960.0	11761.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	40.0	86.0	74.0	467.0	142.0	6.0	3.0	2006.0	0.0	0.0	46.0	18.0
1576.0	570000.0	5.0	1.0	2600.0	1953.0	12196.0	Single-Family	Brick	Composition Shingle	1.0	136.0	21.0	13.0	20.0	125.0	5.0	52.0	41.0	37.0	52.0	83.0	729.0	212.0	9.0	3.0	2003.0	0.0	0.0	50.0	27.0
1577.0	385545.0	5.0	1.0	2800.0	1970.0	8573.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	6.0	34.0	54.0	72.0	737.0	224.0	9.0	3.0	1998.0	0.0	0.0	28.0	27.0
1578.0	750000.0	5.0	1.0	3084.0	1974.0	217800.0	Single-Family	Siding (Alum/Vinyl)	Wood Shake/ Shingles	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	94.0	64.0	737.0	224.0	8.0	1.0	2003.0	0.0	0.0	29.0	8.0
1579.0	525000.0	5.0	1.0	6088.0	1929.0	22215.0	Single-Family	Brick	Composition Shingle	1.0	137.0	12.0	31.0	26.0	186.0	16.0	73.0	46.0	48.0	54.0	89.0	1332.0	462.0	6.0	3.0	1996.0	0.0	0.0	67.0	18.0
1580.0	309000.0	5.0	2.0	1008.0	1959.0	8637.0	Single-Family	Brick	Composition Shingle	1.0	10.0	6.0	1.0	0.0	17.0	2.0	17.0	4.0	40.0	88.0	71.0	368.0	112.0	3.0	3.0	2002.0	0.0	0.0	43.0	9.0
1581.0	400250.0	5.0	2.0	1244.0	1963.0	12196.0	Single-Family	Metal	Other	1.0	27.0	2.0	1.0	2.0	26.0	0.0	12.0	10.0	42.0	74.0	67.0	504.0	153.0	9.0	3.0	2003.0	0.0	0.0	40.0	27.0
1582.0	207000.0	5.0	2.0	1850.0	1968.0	11325.0	Single-Family	Brick	Asphalt	1.0	1.0	0.0	0.0	0.0	3.0	0.0	3.0	5.0	38.0	86.0	73.0	425.0	129.0	9.0	3.0	1999.0	0.0	0.0	31.0	27.0
1583.0	239000.0	5.0	2.0	1965.0	1939.0	22651.0	Single-Family	Brick	Composition Shingle	1.0	69.0	9.0	8.0	9.0	97.0	10.0	90.0	23.0	45.0	82.0	80.0	815.0	248.0	9.0	3.0	1998.0	0.0	0.0	59.0	27.0
1584.0	245000.0	5.0	2.0	1976.0	1955.0	10428.0	Single-Family	Brick	Composition Shingle	1.0	30.0	5.0	2.0	5.0	21.0	1.0	11.0	6.0	44.0	79.0	47.0	389.0	118.0	4.0	3.0	2009.0	0.0	0.0	54.0	12.0
1585.0	280000.0	5.0	2.0	2000.0	1961.0	10607.0	Single-Family	Wood	Composition Shingle	1.0	7.0	2.0	0.0	0.0	9.0	1.0	6.0	10.0	45.0	82.0	51.0	348.0	106.0	5.0	3.0	2009.0	0.0	0.0	48.0	15.0
1586.0	261105.0	5.0	2.0	2082.0	1964.0	10733.0	Single-Family	Brick	Composition Shingle	1.0	4.0	2.0	1.0	0.0	10.0	2.0	3.0	3.0	42.0	90.0	88.0	606.0	184.0	6.0	3.0	1999.0	0.0	0.0	35.0	18.0
1587.0	395000.0	5.0	2.0	2120.0	1960.0	22215.0	Single-Family	Brick	Composition Shingle	1.0	3.0	0.0	0.0	0.0	5.0	0.0	1.0	6.0	42.0	87.0	92.0	491.0	149.0	10.0	3.0	2009.0	0.0	0.0	49.0	30.0
1588.0	467500.0	5.0	2.0	2240.0	1970.0	11325.0	Single-Family	Brick	Composition Shingle	1.0	38.0	8.0	4.0	4.0	24.0	0.0	21.0	8.0	38.0	63.0	46.0	450.0	137.0	6.0	3.0	2012.0	0.0	1.0	42.0	18.0
1589.0	309000.0	5.0	2.0	2264.0	1940.0	5749.0	Single-Family	Brick	Asphalt	1.0	44.0	7.0	6.0	8.0	62.0	9.0	38.0	36.0	44.0	83.0	81.0	601.0	199.0	4.0	3.0	1996.0	0.0	0.0	56.0	12.0
1590.0	370000.0	5.0	2.0	2326.0	1956.0	9525.0	Single-Family	Brick	Composition Shingle	1.0	10.0	1.0	0.0	1.0	45.0	0.0	3.0	11.0	36.0	53.0	56.0	446.0	136.0	5.0	3.0	2013.0	0.0	1.0	57.0	15.0
1591.0	230000.0	5.0	2.0	2400.0	1962.0	12632.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	47.0	81.0	79.0	508.0	154.0	6.0	3.0	1998.0	0.0	0.0	36.0	18.0
1592.0	223000.0	5.0	2.0	2644.0	1966.0	12196.0	Single-Family	Brick	Composition Shingle	1.0	21.0	5.0	2.0	1.0	17.0	1.0	13.0	9.0	41.0	80.0	82.0	504.0	153.0	8.0	3.0	1997.0	0.0	0.0	31.0	24.0
1593.0	792000.0	5.0	2.0	2854.0	1959.0	16988.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	46.0	80.0	86.0	654.0	199.0	6.0	3.0	2015.0	0.0	0.0	56.0	18.0
1594.0	269900.0	5.0	2.0	2868.0	1988.0	8703.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	5.0	37.0	79.0	75.0	430.0	131.0	5.0	3.0	2000.0	0.0	0.0	12.0	15.0
1595.0	529000.0	5.0	2.0	3134.0	1979.0	27442.0	Single-Family	Brick	Composition Shingle	1.0	22.0	6.0	2.0	2.0	22.0	3.0	15.0	14.0	41.0	80.0	71.0	483.0	147.0	5.0	3.0	2011.0	0.0	1.0	32.0	15.0
1596.0	490000.0	5.0	2.0	3312.0	1983.0	12196.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	56.0	4.0	7.0	10.0	73.0	10.0	29.0	24.0	45.0	65.0	76.0	545.0	166.0	5.0	3.0	2004.0	0.0	0.0	21.0	15.0
1597.0	258790.0	5.0	2.0	3821.0	1993.0	9582.0	Single-Family		Composition Shingle	1.0	37.0	6.0	5.0	4.0	44.0	1.0	39.0	12.0	38.0	78.0	51.0	600.0	154.0	6.0	3.0	1993.0	0.0	0.0	0.0	18.0
1598.0	430000.0	5.0	3.0	1209.0	1969.0	13503.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	7.0	2.0	0.0	1.0	14.0	0.0	9.0	8.0	40.0	76.0	64.0	393.0	120.0	4.0	3.0	2007.0	0.0	0.0	38.0	12.0
1599.0	469500.0	5.0	3.0	1242.0	1983.0	8398.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	13.0	3.0	0.0	0.0	11.0	1.0	5.0	6.0	42.0	77.0	50.0	359.0	109.0	6.0	3.0	2005.0	0.0	0.0	22.0	18.0
1600.0	477500.0	5.0	3.0	1365.0	1950.0	7422.0	Single-Family	Brick	Composition Shingle	1.0	60.0	10.0	4.0	7.0	62.0	5.0	42.0	32.0	39.0	86.0	81.0	575.0	199.0	9.0	3.0	2010.0	0.0	1.0	60.0	27.0
1601.0	509000.0	5.0	3.0	1388.0	1967.0	13068.0	Single-Family	Brick	Composition Shingle	1.0	6.0	3.0	0.0	1.0	12.0	1.0	4.0	3.0	43.0	82.0	76.0	483.0	147.0	8.0	3.0	2009.0	0.0	0.0	42.0	24.0
1602.0	410000.0	5.0	3.0	1506.0	1950.0	6250.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	81.0	11.0	10.0	7.0	90.0	4.0	53.0	20.0	44.0	73.0	57.0	569.0	173.0	5.0	3.0	2015.0	0.0	0.0	65.0	15.0
1603.0	500000.0	5.0	3.0	1506.0	1963.0	20037.0	Single-Family	Brick	Composition Shingle	1.0	32.0	9.0	2.0	1.0	23.0	2.0	22.0	7.0	34.0	76.0	43.0	450.0	137.0	3.0	3.0	2004.0	0.0	0.0	41.0	9.0
1604.0	300000.0	5.0	3.0	1512.0	1971.0	10010.0	Single-Family	Combination		0.0	25.0	7.0	4.0	5.0	32.0	1.0	16.0	8.0	36.0	89.0	29.0	299.0	85.0	4.0	3.0	2013.0	0.0	1.0	42.0	12.0
1605.0	515000.0	5.0	3.0	1568.0	1954.0	16117.0	Single-Family	Brick	Composition Shingle	1.0	23.0	0.0	4.0	2.0	15.0	2.0	13.0	11.0	43.0	70.0	52.0	508.0	154.0	3.5	2.0	2015.0	0.0	0.0	61.0	7.0
1606.0	295000.0	5.0	3.0	1601.0	1965.0	40510.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42.0	89.0	83.0	655.0	199.0	9.0	3.0	1996.0	0.0	0.0	31.0	27.0
1607.0	305000.0	5.0	3.0	1718.0	1973.0	8712.0	Single-Family		Composition Shingle	1.0	23.0	6.0	1.0	0.0	13.0	1.0	17.0	7.0	33.0	87.0	44.0	358.0	92.0	2.0	3.0	2010.0	0.0	1.0	37.0	6.0
1608.0	450000.0	5.0	3.0	1764.0	1977.0	10245.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	6.0	1.0	0.0	1.0	7.0	0.0	12.0	6.0	36.0	92.0	76.0	487.0	148.0	7.0	2.0	2004.0	0.0	0.0	27.0	14.0
1609.0	200000.0	5.0	3.0	1792.0	1978.0	10275.0	Single-Family	Siding (Alum/Vinyl)	Asphalt	1.0	24.0	4.0	2.0	2.0	17.0	4.0	20.0	12.0	41.0	81.0	48.0	410.0	99.0	4.0	3.0	2010.0	0.0	1.0	32.0	12.0
1610.0	450000.0	5.0	3.0	1798.0	1970.0	1827.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	21.0	5.0	2.0	1.0	17.0	0.0	14.0	8.0	41.0	80.0	82.0	385.0	117.0	8.0	3.0	2007.0	0.0	0.0	37.0	24.0
1611.0	272000.0	5.0	3.0	1800.0	2001.0	6229.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	21.0	4.0	1.0	0.0	9.0	0.0	20.0	5.0	29.0	88.0	28.0	363.0	103.0	5.0	2.0	2008.0	0.0	0.0	7.0	10.0
1612.0	231840.0	5.0	3.0	1877.0	1955.0	14810.0	Single-Family	Brick	Composition Shingle	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	48.0	74.0	76.0	512.0	156.0	3.0	3.0	2011.0	0.0	1.0	56.0	9.0
1613.0	235000.0	5.0	3.0	1908.0	1966.0	21780.0	Single-Family	Brick	Composition Shingle	1.0	91.0	6.0	16.0	11.0	74.0	3.0	46.0	19.0	41.0	75.0	56.0	487.0	148.0	5.0	3.0	1996.0	0.0	0.0	30.0	15.0
1614.0	450000.0	5.0	3.0	1948.0	1971.0	12632.0	Single-Family	Brick	Composition Shingle	1.0	15.0	1.0	1.0	1.0	23.0	3.0	9.0	6.0	45.0	83.0	80.0	520.0	158.0	7.0	1.0	2008.0	0.0	0.0	37.0	7.0
1615.0	482000.0	5.0	3.0	1966.0	1963.0	11761.0	Single-Family	Brick	Composition Shingle	1.0	20.0	5.0	2.0	1.0	21.0	1.0	11.0	7.0	44.0	77.0	56.0	422.0	128.0	9.0	3.0	2004.0	0.0	0.0	41.0	27.0
1616.0	494000.0	5.0	3.0	2048.0	1975.0	8420.0	Single-Family	Brick	Composition Shingle	1.0	8.0	2.0	0.0	2.0	10.0	2.0	4.0	9.0	40.0	68.0	63.0	430.0	131.0	5.0	3.0	2004.0	0.0	0.0	29.0	15.0
1617.0	445000.0	5.0	3.0	2089.0	1964.0	15681.0	Single-Family	Brick	Composition Shingle	1.0	34.0	11.0	2.0	1.0	26.0	1.0	26.0	5.0	34.0	78.0	32.0	391.0	119.0	3.0	3.0	2015.0	0.0	0.0	51.0	9.0
1618.0	440000.0	5.0	3.0	2134.0	1992.0	6346.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	7.0	1.0	0.0	2.0	5.0	1.0	3.0	3.0	35.0	90.0	51.0	532.0	162.0	6.0	3.0	2016.0	0.0	0.0	24.0	18.0
1619.0	257000.0	5.0	3.0	2144.0	1944.0	7692.0	Single-Family	Brick	Composition Shingle	1.0	80.0	12.0	10.0	5.0	85.0	4.0	52.0	19.0	44.0	73.0	57.0	515.0	157.0	4.0	3.0	2012.0	0.0	1.0	68.0	12.0
1620.0	279000.0	5.0	3.0	2249.0	1979.0	10815.0	Single-Family	Brick	Composition Shingle	1.0	26.0	3.0	1.0	5.0	30.0	0.0	14.0	9.0	39.0	86.0	71.0	489.0	149.0	8.0	1.0	1999.0	0.0	0.0	20.0	8.0
1621.0	558500.0	5.0	3.0	2268.0	1972.0	17424.0	Single-Family	Brick	Composition Shingle	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	42.0	93.0	83.0	733.0	223.0	10.0	3.0	2003.0	0.0	0.0	31.0	30.0
1622.0	265000.0	5.0	3.0	2275.0	1968.0	11325.0	Single-Family		Asphalt	1.0	47.0	6.0	5.0	4.0	61.0	1.0	43.0	12.0	29.0	69.0	50.0	416.0	107.0	3.0	3.0	2010.0	0.0	1.0	42.0	9.0
1623.0	543000.0	5.0	3.0	2282.0	1976.0	28749.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	43.0	89.0	87.0	655.0	200.0	9.0	3.0	2003.0	0.0	0.0	27.0	27.0
1624.0	799000.0	5.0	3.0	2282.0	1978.0	21780.0	Single-Family	Metal	Composition Shingle	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	43.0	89.0	87.0	696.0	212.0	9.0	3.0	2011.0	0.0	1.0	33.0	27.0
1625.0	717900.0	5.0	3.0	2334.0	1988.0	14374.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	45.0	90.0	82.0	557.0	169.0	7.5	2.0	2005.0	0.0	0.0	17.0	15.0
1626.0	368095.0	5.0	3.0	2346.0	2000.0	7901.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	10.0	1.0	0.0	0.0	9.0	0.0	4.0	3.0	28.0	90.0	62.0	396.0	112.0	8.0	2.0	2013.0	0.0	1.0	13.0	16.0
1627.0	332815.0	5.0	3.0	2347.0	2004.0	3189.0	Single-Family	Siding (Alum/Vinyl)		1.0	4.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	36.0	70.0	39.0	334.0	94.0	8.0	1.0	2004.0	0.0	0.0	0.0	8.0
1628.0	388000.0	5.0	3.0	2464.0	1957.0	10890.0	Single-Family	Brick	Shake Shingle	1.0	8.0	2.0	1.0	2.0	25.0	1.0	8.0	9.0	45.0	74.0	31.0	450.0	137.0	4.0	3.0	2010.0	0.0	1.0	53.0	12.0
1629.0	778500.0	5.0	3.0	2530.0	1986.0	8955.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	24.0	1.0	2.0	3.0	8.0	1.0	9.0	7.0	30.0	85.0	64.0	532.0	162.0	8.0	3.0	2005.0	0.0	0.0	19.0	24.0
1630.0	275000.0	5.0	3.0	2637.0	1968.0	15681.0	Single-Family	Brick	Shake Shingle	1.0	11.0	2.0	0.0	1.0	13.0	0.0	15.0	5.0	45.0	84.0	81.0	644.0	196.0	9.0	3.0	1993.0	0.0	0.0	25.0	27.0
1631.0	450000.0	5.0	3.0	2640.0	2006.0	7405.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	14.0	2.0	0.0	1.0	7.0	2.0	5.0	3.0	37.0	69.0	36.0	378.0	107.0	6.0	3.0	2006.0	0.0	0.0	0.0	18.0
1632.0	336500.0	5.0	3.0	2700.0	1980.0	13503.0	Single-Family	Brick	Composition Shingle	1.0	28.0	2.0	4.0	3.0	21.0	5.0	25.0	14.0	43.0	94.0	77.0	762.0	232.0	10.0	3.0	1994.0	0.0	0.0	14.0	30.0
1633.0	665000.0	5.0	3.0	2704.0	1980.0	10890.0	Single-Family	Metal	Composition Shingle	1.0	26.0	4.0	0.0	3.0	37.0	6.0	11.0	14.0	31.0	62.0	53.0	635.0	193.0	9.0	3.0	2004.0	0.0	0.0	24.0	27.0
1634.0	300000.0	5.0	3.0	2792.0	2000.0	4713.0	Single-Family	Metal	Composition Shingle	1.0	16.0	3.0	1.0	1.0	11.0	1.0	7.0	5.0	32.0	57.0	75.0	491.0	149.0	4.5	2.0	2000.0	0.0	0.0	0.0	9.0
1635.0	578000.0	5.0	3.0	2810.0	1967.0	40075.0	Single-Family	Brick	Wood Shake/ Shingles	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	51.0	94.0	85.0	655.0	199.0	8.0	3.0	2011.0	0.0	1.0	44.0	24.0
