LotArea,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,BldgType_1Fam,BldgType_2FamDuplexTwnhs,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,Siding_AsbShng,Siding_AsphShn,Siding_BrkComm,Siding_BrkFace,Siding_CBlock,Siding_CemntBd,Siding_HdBoard,Siding_ImStucc,Siding_MetalSd,Siding_Plywood,Siding_Stone,Siding_Stucco,Siding_VinylSd,Siding_Wd Sdng,Siding_WdShing
9541,2009,2009,268,1502,1,1502,0,1502,0,0,2,0,3,1,7,0,2009,2,644,9,2009,233170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10475,2008,2008,72,1694,1,1694,0,1694,0,0,2,0,3,1,7,0,2008,3,776,2,2010,245350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10852,2000,2000,0,959,1,959,712,1671,1,0,2,1,3,1,7,1,2000,2,472,2,2006,173000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13728,1935,1986,0,1127,1,1236,872,2108,0,0,2,0,4,1,7,2,1935,2,540,7,2008,235000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35760,1995,1996,1378,1930,1,1831,1796,3627,1,0,3,1,4,1,10,1,1995,3,807,7,2006,625000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9880,1977,1977,0,1096,1,1118,0,1118,1,0,1,0,3,1,6,1,1977,1,358,7,2008,171000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9120,1958,1958,0,1261,1,1261,0,1261,1,0,1,0,3,1,6,1,1958,2,433,11,2008,163000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4017,2006,2007,0,625,1,625,625,1250,0,0,2,1,2,1,5,0,2006,2,625,3,2008,171900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18030,1946,1994,0,1598,1,1636,971,3086,0,0,3,0,3,1,12,1,2020,0,0,3,2007,200500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16560,1932,1950,0,952,1,1170,1175,2345,0,0,2,1,4,1,9,1,1932,2,360,7,2006,239000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10678,1992,2000,337,1683,1,2129,743,2872,0,0,2,1,4,1,9,1,1992,2,541,4,2007,285000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6951,1984,1985,0,876,1,923,0,923,1,0,1,0,3,1,5,0,1984,1,264,10,2008,119500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3950,1926,2004,0,818,1,818,406,1224,0,0,1,0,3,1,5,0,1926,1,210,12,2009,115000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7681,1921,1950,0,731,1,820,523,1343,0,0,1,1,3,1,7,1,1921,1,186,7,2009,154900,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8335,1954,1954,0,0,1,1124,0,1124,0,0,1,0,3,1,5,1,2020,0,0,4,2006,93000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11170,1990,1991,0,1216,1,1298,1216,2514,0,0,2,1,4,1,8,0,1990,2,693,4,2006,250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5587,2008,2008,186,1600,1,1652,0,1652,1,1,2,0,2,1,5,1,2008,2,482,11,2008,392500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15623,1996,1996,0,2396,1,2411,2065,4476,1,0,3,1,4,1,10,2,1996,3,813,7,2007,745000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10800,1920,1950,0,1120,1,1130,0,1130,1,0,1,0,2,1,5,1,1970,2,720,6,2006,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35133,1963,1963,226,1572,1,1572,0,1572,1,0,1,1,3,1,5,2,1963,3,995,5,2007,186700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9738,1924,1950,0,784,1,949,272,1221,1,0,1,0,4,1,7,0,1965,1,392,3,2006,104900,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,1900,1970,0,978,1,1014,685,1699,1,0,2,0,3,2,7,0,1920,2,420,8,2009,95000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12461,1994,1995,0,1624,1,1624,0,1624,1,0,2,0,2,1,5,1,1994,3,757,7,2006,262000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8935,2002,2002,95,831,1,831,829,1660,0,0,2,1,3,1,7,0,2002,2,493,7,2009,195000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7500,1999,1999,0,994,1,1028,776,1804,0,0,2,1,3,1,7,1,1999,2,442,6,2010,189000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32463,1961,1975,149,1249,1,1622,0,1622,1,0,1,0,3,1,7,1,1975,4,1356,3,2007,168000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2645,1999,2000,456,776,1,764,677,1441,0,0,2,1,2,1,5,0,1999,2,492,11,2007,174000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9600,1925,1994,0,702,1,842,630,1472,0,0,1,0,3,1,6,0,1925,1,250,7,2007,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4500,1999,1999,425,1224,1,1224,0,1224,1,0,2,0,2,1,5,0,1999,2,402,6,2009,165000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9364,1969,1969,143,663,1,663,689,1352,0,0,1,1,4,1,7,0,1969,1,299,3,2010,158000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8029,2005,2005,0,728,1,728,728,1456,0,0,2,1,3,1,8,0,2005,2,400,7,2008,176000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14054,2006,2006,0,879,1,879,984,1863,0,0,2,1,4,1,9,1,2006,3,660,11,2006,219210,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8850,1916,1950,0,815,1,815,875,1690,0,0,1,0,3,1,7,1,1916,1,225,7,2006,144000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9100,2001,2001,0,1212,1,1212,0,1212,0,0,2,0,3,1,6,0,2001,2,573,6,2009,178000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11235,1963,1979,51,1051,1,1382,0,1382,0,0,1,1,3,1,6,1,1974,2,459,10,2006,148000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9353,1970,1970,0,864,1,864,0,864,0,0,1,0,3,1,5,0,1972,1,280,7,2006,116050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10400,1998,1998,0,866,1,866,913,1779,0,0,2,1,3,1,6,0,1998,2,546,3,2009,197900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000,1925,1997,0,884,1,884,464,1348,1,0,1,0,3,1,5,1,1960,1,216,5,2009,117000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9750,2000,2001,171,1630,1,1630,0,1630,0,0,2,0,3,1,6,1,2000,2,451,10,2009,213000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10140,1975,1975,0,1056,1,1074,0,1074,1,0,1,1,3,1,6,0,1975,2,495,7,2006,153500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14684,1990,1991,234,2158,1,2196,0,2196,0,0,2,0,3,1,7,1,1990,3,701,6,2009,271900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8900,1966,1966,0,1056,1,1056,0,1056,1,0,1,0,2,1,5,0,1966,1,384,11,2006,107000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9135,2003,2003,120,1682,1,1700,0,1700,1,0,2,0,3,1,7,0,2003,2,544,5,2006,200000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7763,1962,1980,0,931,1,1283,0,1283,1,0,1,0,3,1,6,0,1980,2,506,10,2008,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10182,2006,2006,420,1660,1,1660,0,1660,1,0,2,0,3,1,8,1,2006,2,500,5,2006,290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11218,1992,1992,0,1055,1,1055,790,1845,0,0,2,1,3,1,8,1,1992,2,462,5,2010,189000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12134,1988,2005,0,559,1,1080,672,1752,0,0,2,0,4,1,8,0,1988,2,492,6,2010,164000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9340,1941,1950,0,672,1,672,0,672,1,0,1,0,2,1,4,0,1941,1,234,8,2009,113000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10246,1965,2001,0,648,1,960,0,960,1,1,0,0,0,1,3,0,1965,1,364,5,2006,145000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10205,1962,1962,0,925,1,999,0,999,1,0,1,0,3,1,6,0,1962,1,300,5,2006,134500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7094,1966,1966,0,894,1,894,0,894,0,0,1,0,3,1,5,0,1966,1,384,5,2007,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8930,1978,1978,0,0,1,1318,584,1902,0,0,2,0,4,2,8,0,1978,2,539,4,2010,112000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8640,2009,2009,72,1300,1,1314,0,1314,1,0,2,0,3,1,6,0,2009,2,552,9,2009,229456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6240,1947,1950,0,0,0,672,240,912,0,0,1,0,2,1,3,0,2020,0,0,7,2006,80500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1971,1971,236,672,1,672,546,1218,0,0,1,1,3,1,7,0,2020,0,0,4,2006,91500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7800,1964,1964,0,912,1,912,0,912,0,0,1,0,2,1,5,0,1964,1,288,11,2006,115000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8250,1968,1968,0,952,1,1211,0,1211,0,0,1,0,3,1,5,1,1968,1,322,8,2008,134000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10496,1949,1950,320,1040,1,1168,678,1846,0,0,2,0,3,1,7,1,1949,1,315,1,2007,143000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10680,1951,1951,44,2136,0,2136,0,2136,0,0,2,0,4,1,7,0,1951,2,528,10,2006,137900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15384,2004,2005,0,788,1,788,702,1490,1,0,2,1,3,1,8,1,2004,2,388,2,2008,184000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10482,1958,1958,63,588,1,1138,0,1138,0,1,1,0,3,1,6,0,1958,1,264,6,2007,145000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14598,2007,2007,74,894,1,894,1039,1933,0,0,2,1,4,1,9,1,2007,3,668,1,2008,214000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8872,1965,2008,300,912,1,912,0,912,1,0,1,0,2,1,5,0,1992,2,576,12,2008,147000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8769,2008,2008,766,1702,1,1702,0,1702,1,0,1,1,1,1,7,1,2008,3,1052,10,2008,367294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7910,1960,1960,0,1075,1,1507,0,1507,0,0,2,0,4,1,7,0,1960,1,404,8,2008,127000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18890,1977,1977,1,1361,1,1361,1259,2620,0,0,2,2,4,2,12,1,1977,2,600,8,2007,190000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7728,1962,1962,120,1106,1,1190,0,1190,1,0,1,0,3,1,6,0,1962,2,540,5,2006,132500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9842,1962,1962,0,0,1,1224,0,1224,0,0,2,0,2,2,6,0,1962,2,462,3,2007,101800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12160,1959,1959,180,1188,1,1188,0,1188,1,0,1,0,3,1,6,0,1959,2,531,5,2010,142000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8525,1911,1950,0,940,0,1024,940,1964,0,0,1,1,4,1,7,0,2020,0,0,11,2008,130000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13132,1914,1950,0,747,1,892,892,1784,0,0,1,1,4,1,9,0,1914,1,180,7,2006,138887,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2628,2003,2003,106,764,1,764,862,1626,0,0,2,1,2,1,6,0,2003,2,474,6,2010,175500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12393,2004,2005,0,847,1,847,1101,1948,0,0,2,1,4,1,8,1,2004,2,434,9,2006,195000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13072,2005,2005,0,1141,1,1141,0,1141,0,0,1,1,3,1,6,0,2005,2,484,3,2006,142500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9037,2006,2006,32,1476,1,1484,0,1484,0,0,2,0,2,1,6,1,2006,2,472,12,2007,265900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8158,2003,2003,252,884,1,884,884,1768,1,0,2,1,3,1,8,0,2003,2,543,7,2008,224900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9849,2007,2007,0,1689,1,1689,0,1689,0,0,2,0,3,1,7,0,2007,3,954,6,2007,248328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10625,1974,1974,81,1053,1,1173,0,1173,1,0,2,0,3,1,6,2,1974,2,528,1,2010,170000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13891,2006,2006,0,2076,1,2076,0,2076,1,0,2,1,2,1,7,1,2006,3,850,9,2006,465000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11435,1929,1950,0,792,1,792,725,1517,0,0,1,0,3,1,7,2,1931,2,400,6,2006,230000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12090,1984,2003,74,585,1,1140,728,1868,0,0,3,1,3,1,7,1,1984,2,477,1,2007,178000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8125,2005,2006,0,756,1,756,797,1553,0,0,2,1,3,1,6,0,2005,2,615,3,2006,186500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12328,1976,1976,335,1012,1,1034,0,1034,1,0,1,0,3,1,6,0,1976,3,888,5,2010,169900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9600,1917,1950,0,735,0,1134,924,2058,0,0,1,1,3,1,8,1,1950,2,396,4,2008,129500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,1950,1950,0,876,1,988,0,988,0,0,1,0,3,1,6,0,1950,1,276,5,2007,119000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11160,1968,1968,0,2110,1,2110,0,2110,1,0,2,1,3,1,8,2,1968,2,522,4,2010,244000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3136,2003,2003,163,1405,1,1405,0,1405,0,0,2,0,2,1,6,1,2003,2,478,3,2006,171750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
